obs_id,true_value,meas_value,corr_value,diff(%)
11, 19.2881  3.75586 0.767652 -1.02234,  19.5699    3.6617  0.787521 -0.972668, 19.4707    3.654 0.772098 -1.00713,0.946796 -2.71204 0.579157 -1.48841
14,  4.40688   6.38658  0.812975 -0.866144,  4.10092   6.80722  0.870897 -0.895238,  4.17888   6.73137  0.850982 -0.896261,-5.17373  5.39864  4.67505  3.47717
15,  4.54021   16.7213 -0.624999 -0.719579,  4.75366   16.2676 -0.585175 -0.703057,  4.71465   16.3221 -0.586637 -0.697582, 3.84213   -2.387 -6.13782 -3.05687
17,  3.9786  15.6458 -1.14015 -1.15199, 3.69782  15.3165 -1.11414 -1.17594, 3.84491  15.3709  -1.1227 -1.18954,-3.36044 -1.75725 -1.53103  3.25902
19, 9.83352  12.3412  1.18179 -0.64807,  10.2245    12.508   1.11418 -0.707186,  10.1946   12.5106   1.14089 -0.694951, 3.67205  1.37227 -3.46073  7.23383
20,   2.7995   6.57198 -0.788974 -0.780877,  2.53192   6.49909 -0.758066 -0.845044,  2.55205   6.56957 -0.781981 -0.835205,  -8.83924 -0.0366771  -0.886333     6.9574
21,  1.84643   2.27945 -0.659473 -0.991615,  1.66771   2.57344 -0.581664 -0.954223,  1.72243   2.45057 -0.584734 -0.970675,-6.71579  7.50737 -11.3332 -2.11167
22, 15.3192  13.4576 0.692302 -1.19072, 15.3697  13.2784 0.673434 -1.16901, 15.3746   13.269 0.666092 -1.16159,0.361556 -1.40146   -3.786 -2.44637
24, 9.06494  17.3328 -1.08467 -1.03876, 8.86171  17.5406 -1.09312 -1.06656, 8.90084  17.4986 -1.08012  -1.0613, -1.81031  0.956636 -0.420095   2.17036
1,  10.8785    17.553   0.81513 -0.615168,  10.9423   17.4916  0.791866 -0.612919,  10.9789   17.5209  0.808589 -0.622829, 0.923678 -0.182966 -0.802436   1.24533
5,  12.1187   3.88907 -0.795208  -1.16552,  11.9588   3.87756 -0.761503  -1.18892,  11.9713   3.88238 -0.777655  -1.17191, -1.21681 -0.172156  -2.20732  0.547995
6,  5.53832 -0.479896  0.946999 -0.951825,  5.54191 -0.259416   0.87595 -0.994242,  5.57803 -0.332036  0.915211 -0.980446,0.716953 -30.8108 -3.35665  3.00692
7, 3.44579  16.6791 -1.09047 -1.13779, 3.62814  16.6303 -1.10794 -1.22129, 3.56287  16.6116 -1.12382  -1.1854, 3.39782 -0.40467  3.05812  4.18455
8, 10.0987  13.3768 0.705534 0.888365, 10.5441  13.2286 0.677995 0.933651, 10.3846  13.3233 0.664808 0.923411, 2.83111 -0.39996 -5.77241  3.94498
11, 19.3137  3.72178 0.767652 -1.02234, 19.0335  3.88258  0.84868 -1.03658, 19.1379   3.8235 0.819368 -1.02529,-0.910197     2.733   6.73689  0.288747
14,  4.43398   6.35771  0.812975 -0.866144,  4.23553   6.56129  0.837996 -0.777064,  4.22914   6.59309   0.84296 -0.822612,-4.61976  3.70227  3.68829 -5.02597
15,  4.51938   16.6973 -0.624999 -0.719579,  4.56119   16.2879 -0.635033 -0.728872,  4.59124   16.2903 -0.616565 -0.716922,  1.59013  -2.43749  -1.34941 -0.369301
17,  3.9406  15.6074 -1.14015 -1.15199, 4.11987   15.544 -1.13174 -1.11928, 4.04952  15.4963 -1.12825 -1.14609, 2.76398  -0.7123 -1.04417 -0.51252
19, 9.87291  12.3196  1.18179 -0.64807,   9.8848   12.4866   1.22232 -0.604015, 9.96327   12.487  1.19117 -0.63875,0.915228  1.35854 0.794065 -1.43826
20,   2.7732   6.54595 -0.788974 -0.780877,  2.46877   6.60972 -0.786443 -0.802962,  2.48164   6.59448 -0.784746 -0.815269, -10.5136  0.741281 -0.535878   4.40436
21,  1.82445   2.24639 -0.659473 -0.991615,  1.63637   2.37808 -0.588368 -0.958952,  1.65135   2.38714 -0.586989 -0.963435,-9.48801  6.26532 -10.9912 -2.84184
22, 15.3423  13.4179 0.692302 -1.19072,   15.37  13.2377 0.656723 -1.15213,  15.376  13.2361 0.660298 -1.15574,0.219841 -1.35546 -4.62287 -2.93733
24, 9.02879  17.2981 -1.08467 -1.03876, 8.81328  17.0487 -1.08697 -1.04135, 8.82488   17.142 -1.08436 -1.04903,  -2.25844  -0.902416 -0.0292563   0.988672
1,  10.9056   17.5325   0.81513 -0.615168,  11.1225   17.3182  0.827344 -0.602786,  11.0963   17.3592  0.820195 -0.610465,  1.74835   -0.9882  0.621376 -0.764485
5,  12.0922   3.85022 -0.795208  -1.16552,   11.732   4.17484 -0.847804  -1.27116,  11.7799       4.1 -0.821037   -1.2332,-2.58247  6.48745  3.24811  5.80723
6,  5.56989 -0.511624  0.946999 -0.951825,  5.82759 -0.719933   0.91901 -0.893621,  5.77828 -0.639789  0.917587 -0.926831, 3.74139  25.0508 -3.10573 -2.62589
7, 3.40944  16.6412 -1.09047 -1.13779,2.94346 16.5882 -1.1597 -1.1003, 3.07441  16.5847 -1.14607 -1.13281,-9.82656 -0.33923  5.09858 -0.43819
8, 10.1222  13.4065 0.705534 0.888365, 9.81004  12.9481 0.671843 0.863305, 9.94439  13.0394 0.669079 0.886211, -1.75633   -2.7379  -5.16706 -0.242514
11, 19.3393  3.68771 0.767652 -1.02234, 19.6162  3.75496 0.797073 -1.02721, 19.5146   3.7627 0.805648 -1.02648,0.906488  2.03349  4.94952 0.405071
14,  4.46108   6.32884  0.812975 -0.866144,  4.23972   6.06028  0.844634 -0.835892,  4.24366   6.17404  0.843992 -0.830885,-4.87355 -2.44589  3.81527  -4.0708
15,  4.49855   16.6733 -0.624999 -0.719579,  4.79471   16.6488 -0.700382  -0.66941,  4.74411   16.5628 -0.668338 -0.687509,  5.45872 -0.662545   6.93427  -4.45684
17, 3.90259   15.569 -1.14015 -1.15199, 3.74767  15.1918 -1.02461  -1.2155, 3.80736  15.2516 -1.06423 -1.18902,-2.44017 -2.03895 -6.65873   3.2143
19,  9.9123   12.298  1.18179 -0.64807,  10.0024   12.3096   1.26051 -0.650192,  10.0026   12.3447   1.23403 -0.645841, 0.911322  0.379864   4.42036 -0.343968
20,   2.7469   6.51993 -0.788974 -0.780877,  2.77214   6.44631 -0.777343 -0.849934,  2.70086   6.47348  -0.78013 -0.836709, -1.67612 -0.712309  -1.12093   7.14996
21,  1.80247   2.21334 -0.659473 -0.991615,  1.79349    2.2801 -0.630787  -1.04808,    1.757    2.2968 -0.614037  -1.01576,-2.52275  3.77105 -6.88979  2.43443
22, 15.3654  13.3782 0.692302 -1.19072,  15.473  13.4537 0.661024 -1.26994, 15.4561  13.3958 0.660756 -1.22629,0.590861 0.131372 -4.55669  2.98695
24, 8.99263  17.2635 -1.08467 -1.03876, 9.28601   17.074 -1.01509 -1.05434, 9.17418  17.0814 -1.04148 -1.05231,  2.0189 -1.05475 -3.98192  1.30521
1,  10.9328    17.512   0.81513 -0.615168,   11.113   17.7874  0.798898 -0.584291, 11.1153  17.6865 0.807031 -0.59423,  1.66939   0.99648 -0.993528  -3.40352
5,  12.0657   3.81137 -0.795208  -1.16552,  12.1571   3.59361 -0.748537  -1.17875,  12.0662   3.69847 -0.776177  -1.19961,0.00379393   -2.96217   -2.39319    2.92469
6,  5.60146 -0.543351  0.946999 -0.951825,  5.64876 -0.502547  0.905093  -1.00266,  5.68478 -0.540549  0.909845 -0.973674,  1.48752 -0.515647  -3.92334   2.29553
7, 3.37309  16.6033 -1.09047 -1.13779, 3.51166  16.5288 -1.09398 -1.07256, 3.40472   16.533 -1.11382 -1.09557, 0.937504 -0.423107   2.14093  -3.71065
8, 10.1457  13.4361 0.705534 0.888365, 10.3728  13.3848  0.61661 0.892372, 10.2813  13.3137 0.636703  0.89006,  1.33615 -0.910635  -9.75582  0.190724
11, 19.3649  3.65363 0.767652 -1.02234,  19.4837   4.03933  0.784255 -0.981963,  19.4966   3.96943  0.792419 -0.998928,0.680415  8.64347  3.22625  -2.2902
14,  4.48818   6.29996  0.812975 -0.866144, 4.43152  6.44684 0.815782 -0.92245,   4.3955   6.37901  0.826578 -0.887436,-2.06486  1.25467  1.67327  2.45832
15,  4.47771   16.6493 -0.624999 -0.719579,  4.46543   16.6883 -0.699116 -0.724415,   4.5231   16.6548 -0.687393 -0.710299,   1.0136 0.0329476   9.98306  -1.28969
17, 3.86459  15.5306 -1.14015 -1.15199, 3.36155  15.5494 -1.19491 -1.12995, 3.45368  15.4735 -1.14505 -1.15247,-10.6326 -0.36765 0.429315 0.041413
19,  9.9517  12.2764  1.18179 -0.64807,    10.15   12.3085   1.09318 -0.725028,  10.1258   12.3117   1.14699 -0.694783, 1.74979 0.287064 -2.94443  7.20794
20,   2.7206    6.4939 -0.788974 -0.780877,  2.84871    6.4154 -0.710467 -0.778689,   2.8097   6.42231 -0.737053 -0.800855, 3.27488  -1.1024 -6.58073  2.55844
21,  1.78049   2.18028 -0.659473 -0.991615,  1.73113   2.21236 -0.612216   -1.0054,  1.73235   2.22377 -0.612912  -1.00936,-2.70344  1.99429  -7.0603  1.78946
22, 15.3884  13.3386 0.692302 -1.19072, 15.5651  13.2417 0.776941 -1.23256, 15.5457  13.2672 0.732573 -1.23018,  1.02221 -0.535009   5.81696   3.31378
24, 8.95647  17.2289 -1.08467 -1.03876,  8.82917   17.0177   -1.0471 -0.963948,  8.89902   17.0243    -1.045 -0.997704,-0.641503  -1.18723  -3.65793  -3.95196
1,    10.96   17.4915   0.81513 -0.615168,  11.0367    17.208  0.816332 -0.611274,  11.0605   17.3113  0.812766 -0.604823,0.917209 -1.03025 -0.29002 -1.68163
5,  12.0392   3.77252 -0.795208  -1.16552,  12.121  3.85252 -0.80662 -1.11382,  12.1028     3.809 -0.794982  -1.14656,  0.528176   0.967023 -0.0284753    -1.6266
6,  5.63302 -0.575079  0.946999 -0.951825,  5.51065 -0.517695  0.995224 -0.955172,  5.55685 -0.530112  0.962585 -0.962232,-1.35231 -7.81923  1.64589  1.09338
7, 3.33674  16.5653 -1.09047 -1.13779, 3.34524  16.3194 -1.15305 -1.13582,  3.3502  16.3592 -1.13806 -1.12047,0.403206 -1.24452  4.36458 -1.52233
8, 10.1692  13.4657 0.705534 0.888365,  10.082   13.543 0.745731 0.855829, 10.1319   13.498 0.704057  0.86893, -0.36731  0.239656 -0.209295  -2.18776
11, 19.3905  3.61955 0.767652 -1.02234, 19.3659  3.98053 0.761526 -1.07656, 19.4012  3.97038 0.773306  -1.0469,0.0553895   9.69267  0.736412   2.40238
14,  4.51528   6.27109  0.812975 -0.866144,  4.26327   6.10906  0.875405 -0.836955,  4.29934   6.16327  0.856734 -0.856268,-4.78234 -1.71933  5.38263 -1.14015
15,  4.45688   16.6253 -0.624999 -0.719579,  4.55188   16.8988 -0.607638 -0.743078,   4.5404   16.8384 -0.638095 -0.730523,1.87385 1.28198 2.09545 1.52088
17, 3.82658  15.4922 -1.14015 -1.15199, 3.71462  15.4239 -1.07349 -1.25974, 3.64742  15.4262 -1.10078 -1.21877, -4.68212 -0.426039   -3.4531   5.79629
19, 9.99109  12.2548  1.18179 -0.64807,  10.6343   12.1452   1.16114 -0.567364,  10.5285   12.1777    1.1558 -0.616052,  5.37865 -0.629504  -2.19919  -4.94051
20,   2.6943   6.46787 -0.788974 -0.780877,  2.58672   6.48818 -0.771237 -0.749324,  2.63133   6.46744 -0.758206 -0.768995,   -2.33748 -0.00662042    -3.89971    -1.52156
21,   1.7585   2.14723 -0.659473 -0.991615,  1.58382   2.00937 -0.591678 -0.984457,   1.6127   2.05011 -0.599805 -0.993992,-8.29119 -4.52307 -9.04776 0.239719
22, 15.4115  13.2989 0.692302 -1.19072, 15.7599  13.2239 0.722981 -1.22924,15.7171 13.2244 0.72667 -1.2296,   1.9831 -0.559561   4.96421   3.26487
24, 8.92032  17.1943 -1.08467 -1.03876, 9.14228  17.3836  -1.0953 -1.02401, 9.07957  17.2952 -1.07605 -1.01391,  1.78526   0.58686 -0.795096   -2.3916
1,  10.9871    17.471   0.81513 -0.615168,   11.327   17.2121  0.813683 -0.708156,  11.2731   17.2297  0.813364 -0.668696,   2.6023  -1.38085 -0.216663   8.70146
5,  12.0127   3.73367 -0.795208  -1.16552,  12.2461   3.62895 -0.784735  -1.21202,  12.2079   3.66076 -0.788627  -1.18703,  1.62512  -1.95277 -0.827576   1.84582
6,  5.66459 -0.606806  0.946999 -0.951825,  5.73773 -0.413447   0.93501 -0.963748,  5.70418 -0.446938  0.945562  -0.96315, 0.698842  -26.3458 -0.151693   1.18978
7,  3.3004  16.5274 -1.09047 -1.13779, 3.51626  16.5938 -1.10635 -1.12347, 3.47039  16.5326 -1.11844 -1.12229,  5.15072 0.0314133   2.56476  -1.36258
8, 10.1927  13.4953 0.705534 0.888365, 10.1196  13.8223 0.716692 0.868058, 10.1277  13.7558 0.711862 0.868429,-0.638239    1.9304  0.896848  -2.24416
11, 19.4161  3.58547 0.767652 -1.02234, 19.1467  3.34957 0.823944 -1.03332, 19.2099  3.48151 0.804565 -1.03858,-1.06189 -2.89941  4.80855   1.5886
14,  4.54237   6.24222  0.812975 -0.866144,  4.32465   6.11729  0.813277 -0.885651,  4.3253  6.12116 0.829876 -0.87443,-4.77898 -1.93939  2.07892 0.956661
15,  4.43605   16.6013 -0.624999 -0.719579,  4.31919   16.4184 -0.594045 -0.657027,  4.36429   16.5076 -0.610896 -0.685151,  -1.6175 -0.564393  -2.25637  -4.78445
17, 3.78858  15.4538 -1.14015 -1.15199, 3.71311  15.4667 -1.10269 -1.19856, 3.69005  15.4485 -1.10195 -1.20627,  -2.60056 -0.0344163   -3.35096    4.71117
19, 10.0305  12.2332  1.18179 -0.64807,  10.5627   12.3042   1.22535 -0.624292,  10.5638   12.2711   1.19878 -0.621126, 5.31699 0.309672  1.43793 -4.15772
20,  2.66801   6.44184 -0.788974 -0.780877,  2.36427   6.48822  -0.71912 -0.730472,  2.41878   6.47785 -0.734081 -0.745181,-9.34114 0.559006  -6.9575 -4.57127
21,  1.73652   2.11418 -0.659473 -0.991615,  2.03384   2.07906 -0.675495 -0.972922,  1.93437   2.06512 -0.646527 -0.980962, 11.3936 -2.32039 -1.96308 -1.07428
22, 15.4346  13.2592 0.692302 -1.19072, 15.2334  12.8853 0.735014 -1.16342, 15.3478  12.9526 0.731761 -1.18873,-0.562402  -2.31228    5.6996 -0.166762
24, 8.88416  17.1596 -1.08467 -1.03876,  9.21263   17.1522  -1.03683 -0.974306,  9.17468   17.1768  -1.05179 -0.989448, 3.27001 0.100171 -3.03198 -4.74673
1,  11.0143   17.4505   0.81513 -0.615168,  10.9991   17.6797  0.838417 -0.635701,  11.0669   17.5734  0.828808 -0.648243,0.477516 0.704837  1.67807   5.3766
5,  11.9862   3.69482 -0.795208  -1.16552,  11.9072   3.58912 -0.840069  -1.17043,  11.9689   3.59637 -0.820456  -1.17678,-0.144028  -2.66443   3.17496  0.965809
6,  5.69616 -0.638534  0.946999 -0.951825,  5.82864 -0.540918  0.943774 -0.949019,  5.80771  -0.52696  0.944469 -0.954424,  1.9584 -17.4735 -0.26712 0.273092
7, 3.26405  16.4895 -1.09047 -1.13779, 3.36892  16.6793  -1.1124 -1.05483, 3.38338   16.638 -1.11471 -1.08058, 3.65615 0.900543  2.22312 -5.02877
8, 10.2162  13.5249 0.705534 0.888365,  10.284  13.5168 0.635576 0.908726,  10.254  13.5772 0.664732 0.893299,0.369288 0.386662 -5.78315  0.55537
11, 19.4416  3.55139 0.767652 -1.02234, 19.6675  3.72294 0.796772 -1.02535, 19.5705  3.66081 0.799805 -1.03037,0.662767    3.081  4.18838 0.784874
14,  4.56947   6.21335  0.812975 -0.866144,  4.95553   6.27105  0.763499 -0.813611,  4.81974   6.23086   0.78893 -0.836819, 5.47684 0.281819 -2.95758  -3.3857
15,  4.41521   16.5773 -0.624999 -0.719579,  4.01999   16.6952 -0.598122  -0.68662,  4.09295   16.6478 -0.603043 -0.686032,-7.29898 0.425034 -3.51287  -4.6621
17, 3.75057  15.4154 -1.14015 -1.15199, 3.85201   15.486 -1.11019 -1.17697, 3.80726  15.4686 -1.10701 -1.18815, 1.51145 0.344878 -2.90661  3.13868
19, 10.0699  12.2116  1.18179 -0.64807,9.79426 12.1733   1.159 -0.7084,  9.97644   12.1905   1.17409 -0.675074,-0.927888  -0.17274 -0.651039   4.16678
20,  2.64171   6.41581 -0.788974 -0.780877,  2.35644   6.90179  -0.79473 -0.737455,  2.36485   6.80077 -0.771569 -0.740348,-10.4802  6.00014 -2.20596 -5.19017
21,  1.71454   2.08112 -0.659473 -0.991615,  1.49712    2.3123 -0.708394  -1.01147,  1.59059   2.24923 -0.684817 -0.999781,-7.22907  8.07757  3.84303 0.823501
22, 15.4577  13.2195 0.692302 -1.19072,  15.484  13.2145  0.67322 -1.18394, 15.4587  13.1467 0.695595 -1.18573,0.00671868  -0.550888   0.475647  -0.419103
24, 8.84801   17.125 -1.08467 -1.03876, 8.94418  17.6154 -1.15075 -1.03654, 8.98799  17.5091 -1.11297 -1.01849, 1.58211    2.243  2.60913 -1.95091
1,  11.0415   17.4299   0.81513 -0.615168,  10.8831   17.7431  0.769737 -0.613263,  10.9306   17.7001  0.792273 -0.626599,-1.00457  1.55009 -2.80409   1.8583
5,  11.9597   3.65597 -0.795208  -1.16552,  11.8542   3.68888 -0.868021  -1.24743,  11.8738   3.65908 -0.849864  -1.22042,-0.718067 0.0851428   6.87312   4.71059
6,  5.72772 -0.670261  0.946999 -0.951825,  5.81029 -0.463372  0.878492   -1.0309, 5.81667   -0.485 0.903689 -1.00168, 1.55293 -27.6402 -4.57335   5.2376
7,  3.2277  16.4515 -1.09047 -1.13779, 3.39227  16.2917 -1.07937 -1.14735, 3.38197  16.3615 -1.09286 -1.12189,   4.7797 -0.547584  0.219327  -1.39794
8, 10.2398  13.5545 0.705534 0.888365, 10.4379  13.8946 0.730442 0.898054, 10.4016  13.8299 0.705364 0.896275,  1.58076   2.03144 -0.024111   0.89032
11, 19.4672  3.51732 0.767652 -1.02234,  19.5037   3.07386  0.706312 -0.947445, 19.5245  3.19844 0.742011 -0.97919,0.294305 -9.06593 -3.34021 -4.22091
14,  4.59657   6.18448  0.812975 -0.866144,  4.61789   5.98408  0.829731 -0.863471,  4.66934   6.03331  0.814117 -0.853319,   1.583 -2.44434 0.140504 -1.48065
15,  4.39438   16.5533 -0.624999 -0.719579,  4.41084   16.0302  -0.54625 -0.729026,  4.33485    16.164 -0.567899  -0.71268, -1.35468  -2.35202  -9.13589 -0.958738
17, 3.71257   15.377 -1.14015 -1.15199, 3.71761  15.0982  -1.2276 -1.17923, 3.72926  15.1727 -1.18155 -1.18268,0.449484 -1.32899  3.63061  2.66394
19, 10.1093    12.19  1.18179 -0.64807,  10.3387   11.9508   1.13325 -0.629185,  10.2659   11.9998   1.14889 -0.646741,  1.54936  -1.56032  -2.78339 -0.205145
20,  2.61541   6.38978 -0.788974 -0.780877,  2.88167   6.62322 -0.832919 -0.710839,   2.7594   6.65769 -0.809415  -0.72213, 5.50559  4.19281  2.59092 -7.52311
21,  1.69256   2.04807 -0.659473 -0.991615,  1.38174   2.00378 -0.680789  -1.01708,  1.42363    2.0515 -0.682352   -1.0105,-15.8889 0.167621  3.46925  1.90461
22, 15.4807  13.1798 0.692302 -1.19072, 15.7007  13.0141 0.702421 -1.19214, 15.6515   13.035 0.699842 -1.18971,  1.10273   -1.0982   1.08906 -0.085138
24, 8.81185  17.0904 -1.08467 -1.03876, 8.42651  17.0916 -1.06385 -1.07257, 8.54467  17.1778 -1.08268 -1.05196, -3.03209  0.511568 -0.183528   1.27161
1,  11.0687   17.4094   0.81513 -0.615168,  11.2159   17.1062  0.906144 -0.555698,  11.1578   17.2353  0.862683 -0.582854,0.805466  -1.0001  5.83377 -5.25279
5,  11.9332   3.61712 -0.795208  -1.16552,  12.2126   3.62125 -0.745382  -1.26635,  12.1302   3.62052 -0.785243  -1.24881,  1.65096 0.0940658  -1.25309    7.1458
6,  5.75929 -0.701989  0.946999 -0.951825,    5.708 -0.971859  0.973372 -0.959554,  5.73939  -0.86968  0.946737 -0.975702, -0.345567    23.8881 -0.0275994     2.5086
7, 3.19135  16.4136 -1.09047 -1.13779, 3.24054  16.2971 -1.13631 -1.13158,  3.2641  16.3032 -1.11973 -1.12788,  2.27952 -0.672979   2.68298 -0.871088
8, 10.2633  13.5841 0.705534 0.888365, 10.4589  13.3726 0.731344 0.897114, 10.4513  13.4823 0.721425  0.89673,  1.83237 -0.749572   2.25231  0.941614
11, 19.4928  3.48324 0.767652 -1.02234, 19.5048  3.51444 0.767071 -1.02084, 19.5149  3.43587 0.757493 -1.00489,0.113152 -1.35998 -1.32345 -1.70721
14,  4.62367   6.15561  0.812975 -0.866144,  4.88433   6.39827  0.813085 -0.860668, 4.84203  6.30968 0.813503 -0.85781,  4.72267   2.50304 0.0650026 -0.962166
15,  4.37355   16.5294 -0.624999 -0.719579,  4.05895   16.0563 -0.654057 -0.727098,  4.11664   16.0752 -0.621181 -0.721602,-5.87418 -2.74765 -0.61083 0.281126
17, 3.67456  15.3386 -1.14015 -1.15199, 3.78192  15.9059 -1.18604 -1.11568, 3.76118   15.732 -1.18431 -1.14117,  2.35728   2.56489   3.87297 -0.939399
19, 10.1487  12.1684  1.18179 -0.64807,   9.9031   12.1899   1.13351 -0.597098,  9.99337   12.1423   1.13934 -0.616032,  -1.5301 -0.214162  -3.59201  -4.94359
20,  2.58911   6.36375 -0.788974 -0.780877,  2.49132    6.5294 -0.862359 -0.801229,   2.5455   6.55271 -0.842167 -0.771029,-1.68438  2.96936  6.74212 -1.26103
21,  1.67057   2.01502 -0.659473 -0.991615,  1.60686   1.98479 -0.693849   -1.0255,  1.56047    1.9922 -0.689431  -1.01977,-6.59101 -1.13224  4.54268  2.83977
22, 15.5038  13.1401 0.692302 -1.19072, 15.1953  13.0772 0.621103 -1.19626, 15.3031  13.0588 0.651117 -1.19374, -1.29489 -0.618926  -5.94907  0.254002
24,  8.7757  17.0558 -1.08467 -1.03876, 8.94425  17.0803 -1.08103 -1.08755, 8.84616  17.0943 -1.08161 -1.07397,  0.80299  0.225919 -0.282671   3.38992
1,  11.0958   17.3889   0.81513 -0.615168,  11.1472   17.0409  0.773868 -0.665315, 11.1559  17.0801 0.807787 -0.63384, 0.541461  -1.77597 -0.900801   3.03532
5,  11.9067   3.57827 -0.795208  -1.16552,  11.3142   3.73874 -0.868144  -1.21407,  11.4919   3.70282 -0.836581  -1.22731,-3.48364  3.48084  5.20272  5.30189
6,  5.79086 -0.733716  0.946999 -0.951825,  5.91971 -0.775799  0.921816  -1.00657,  5.88617 -0.804318  0.931355 -0.994762, 1.64592  9.62251 -1.65196  4.51101
7,   3.155  16.3757 -1.09047 -1.13779, 3.34477  16.3587 -1.12304 -1.16515,  3.3182  16.3377 -1.12176  -1.1509,  5.17265 -0.232285   2.86949   1.15241
8, 10.2868  13.6137 0.705534 0.888365, 10.5213  13.4946 0.708735  0.84655, 10.5109  13.4985 0.713588 0.865715,  2.17902 -0.846841   1.14154  -2.54969
11, 19.5184  3.44916 0.767652 -1.02234, 19.7699  3.22959 0.775615 -1.03834, 19.7182  3.26843 0.768723 -1.02558,  1.0235 -5.23989 0.139404  0.31707
14,  4.65077   6.12674  0.812975 -0.866144,   4.5841   6.67753  0.834203 -0.886544,  4.64832   6.58822  0.826259 -0.875518,-0.0526997    7.53231    1.63408    1.08224
15,  4.35271   16.5054 -0.624999 -0.719579,  4.22259   16.5025 -0.642927 -0.684809,  4.19403   16.4009 -0.634605 -0.698804, -3.64559 -0.632849   1.53694  -2.88705
17, 3.63656  15.3002 -1.14015 -1.15199, 3.71614  15.0538 -1.19881 -1.25168, 3.71737  15.1977 -1.19327 -1.20955,  2.22213 -0.670074   4.65914   4.99632
19, 10.1881  12.1468  1.18179 -0.64807,   10.452   11.9559   1.21746 -0.613172,  10.3575   11.9933   1.18767 -0.614286,   1.663 -1.26377 0.498016 -5.21312
20,  2.56281   6.33772 -0.788974 -0.780877,  2.32496   6.52597 -0.725499  -0.80276,  2.36852   6.52614 -0.770087  -0.79064,-7.58118  2.97297 -2.39378   1.2503
21,  1.64859   1.98196 -0.659473 -0.991615,  1.39308   2.05166 -0.654415  -1.06286,  1.42566   2.03054 -0.667808  -1.04639,-13.5227    2.451  1.26398  5.52404
22, 15.5269  13.1004 0.692302 -1.19072, 15.5085  12.9434 0.679838 -1.14353, 15.4672  12.9605 0.668891 -1.16272,-0.384752  -1.06767  -3.38166  -2.35135
24, 8.73954  17.0211 -1.08467 -1.03876, 8.90068  17.3892 -1.13559 -1.00552, 8.88018  17.3149 -1.11496 -1.03162, 1.60925   1.7259  2.79228 -0.68655
1,   11.123   17.3684   0.81513 -0.615168,  11.2443   17.4853   0.79599 -0.648343,  11.2304   17.3893  0.800504 -0.642748,  0.9659  0.12025 -1.79433  4.48336
5,  11.8801   3.53942 -0.795208  -1.16552,  11.7251   4.01951 -0.762203  -1.14901,  11.6665   3.93915 -0.790579  -1.17887, -1.79861   11.2938 -0.582121   1.14576
6,  5.82242 -0.765444  0.946999 -0.951825,  6.03063 -0.936543  0.923742 -0.930606,  6.00508 -0.914114  0.926664 -0.955124, 3.13717  19.4228 -2.14724 0.346603
7, 3.11865  16.3378 -1.09047 -1.13779, 3.45528  16.3898 -1.11283 -1.10979, 3.41602  16.3695 -1.11622 -1.12548, 9.53516 0.194053  2.36121 -1.08204
8, 10.3103  13.6434 0.705534 0.888365,  10.293  13.5523 0.667298  0.87451, 10.3473  13.5467 0.684948 0.871154, 0.358926 -0.708733  -2.91779  -1.93745
11,  19.544  3.41508 0.767652 -1.02234, 19.6411   3.3067 0.807077 -0.95948, 19.6643  3.29052 0.792413 -0.98472,0.615389 -3.64754  3.22554 -3.67996
14,  4.67787   6.09786  0.812975 -0.866144,   4.6765   5.96435  0.832201 -0.912043,  4.67637   6.09817  0.829932 -0.898169,-0.0321094 0.00505155    2.08576    3.69739
15,  4.33188   16.4814 -0.624999 -0.719579,  4.58015   16.7588 -0.660919 -0.655983,  4.48841   16.6731 -0.650815  -0.67229, 3.61339  1.16308  4.13066 -6.57176
17, 3.59855  15.2618 -1.14015 -1.15199,  3.4191  15.2284 -1.08011 -1.12423, 3.47751  15.2126 -1.12337 -1.15681, -3.36354 -0.322523  -1.47195  0.417835
19, 10.2274  12.1252  1.18179 -0.64807,  10.2635    12.167   1.12966 -0.637756,  10.2934   12.1233    1.1518 -0.628766,  0.645341 -0.0160529   -2.53727   -2.97873
20,  2.53651   6.31169 -0.788974 -0.780877,  1.86637   6.26262 -0.729778 -0.847314,  1.97372   6.31591 -0.745237 -0.825697, -22.1875 0.0668073  -5.54353   5.73972
21,  1.62661   1.94891 -0.659473 -0.991615,  1.50906   2.04342 -0.626488  -1.10082,  1.48535   2.03256 -0.642258  -1.08003,-8.68435  4.29223 -2.61046  8.91584
22,   15.55  13.0607 0.692302 -1.19072, 15.6598  13.2366 0.681261 -1.27658, 15.6215  13.1655 0.676558 -1.23305,0.459874 0.802174 -2.27416  3.55485
24, 8.70338  16.9865 -1.08467 -1.03876,   9.1694   17.2616  -1.07424 -0.971903,    9.096    17.266  -1.08975 -0.994717, 4.51105  1.64509 0.468078 -4.23951
1,  11.1502   17.3479   0.81513 -0.615168,  11.1077   17.2311   0.79036 -0.588879,  11.1413    17.262  0.794215 -0.609473,-0.0796712  -0.495431   -2.56583  -0.925761
5,  11.8536   3.50056 -0.795208  -1.16552,  11.4772   3.36359 -0.832445  -1.16365,  11.5138   3.48436 -0.816474  -1.16954, -2.86714 -0.462995   2.67432  0.344499
6,  5.85399 -0.797171  0.946999 -0.951825,  5.73811 -0.982908  0.923128  -1.00484,  5.80517 -0.974684   0.92444 -0.985853,-0.833994   22.2678  -2.38209   3.57508
